ds,y,precip,min_temp,max_temp,avg_temp,temp_80,temp_26,month,season,temp_low,temp_high
2015-06-17,163154.85499999998,0.0,66.59,76.62,71.66375000000004,0,0,6,2,0,0
2015-06-18,151325.041,0.0,64.72,68.06,66.21666666666667,0,0,6,2,0,0
2015-06-19,165601.23200000002,0.0,66.4,84.59,75.05666666666667,0,0,6,2,0,0
2015-06-20,139509.09,0.0208,65.47,75.45,68.18166666666666,0,0,6,2,0,0
2015-06-21,154002.07799999998,0.3679,68.28,87.0,76.78375,0,0,6,2,0,0
2015-06-22,184889.32700000005,0.0,72.15,85.68,79.40875000000001,0,0,6,2,0,0
2015-06-23,203749.77599999998,0.0914,75.87,89.01,81.37375000000002,1,0,6,2,0,0
2015-06-24,181436.47999999998,0.0,68.03,81.94,75.81416666666667,0,0,6,2,0,0
2015-06-25,171797.83999999997,0.0,67.86,80.06,74.57875000000003,0,0,6,2,0,0
2015-06-26,168526.009,0.0,70.59,77.51,73.35291666666666,0,0,6,2,0,0
2015-06-27,137609.89100000003,0.6841999999999999,59.86,70.84,66.9175,0,0,6,2,0,0
2015-06-28,128338.15600000002,0.2605,62.28,72.8,66.40583333333332,0,0,6,2,0,0
2015-06-29,150407.616,0.0,63.26,75.8,70.48666666666666,0,0,6,2,0,0
2015-06-30,162114.32600000003,0.0,66.77,79.18,73.74125,0,0,6,2,0,0
2015-07-01,171534.242,0.404,69.89,82.09,75.83291666666666,0,0,7,2,0,0
2015-07-02,164337.39800000002,0.0,69.6,78.35,73.54124999999999,0,0,7,2,0,0
2015-07-03,146871.16399999996,0.0,66.5,79.83,72.66333333333331,0,0,7,2,0,0
2015-07-04,135158.62399999998,0.0,69.88,74.93,71.68041666666666,0,0,7,2,0,0
2015-07-05,144099.44799999997,0.0,69.0,81.96,74.43124999999999,0,0,7,2,0,0
2015-07-06,178220.084,0.0,71.07,80.27,75.63083333333333,0,0,7,2,0,0
2015-07-07,194922.843,0.0035,73.96,84.76,79.53666666666665,0,0,7,2,0,0
2015-07-08,198660.72799999997,0.0866,75.71,84.98,79.2525,0,0,7,2,0,0
2015-07-09,177552.053,0.1804,67.65,76.41,72.63208333333334,0,0,7,2,0,0
2015-07-10,175104.99600000004,0.0,71.72,82.78,76.57791666666667,0,0,7,2,0,0
2015-07-11,160338.142,0.0,70.19,83.43,77.49874999999999,0,0,7,2,0,0
2015-07-12,165386.55299999999,0.0,71.7,85.79,79.24833333333332,0,0,7,2,0,0
2015-07-13,188557.489,0.0,74.26,84.69,78.13791666666667,0,0,7,2,0,0
2015-07-14,185504.665,1.3385,71.52,79.11,75.44125000000001,0,0,7,2,0,0
2015-07-15,184384.73300000007,0.0,72.98,80.31,76.01541666666665,0,0,7,2,0,0
2015-07-16,160374.34600000002,0.0,64.4,77.48,71.26333333333334,0,0,7,2,0,0
2015-07-17,163543.68099999995,0.0,67.16,77.06,72.28083333333333,0,0,7,2,0,0
2015-07-18,161812.34100000004,0.2112,72.54,82.7,76.91541666666667,0,0,7,2,0,0
2015-07-19,186377.601,0.0,77.14,89.8,83.94666666666667,1,0,7,2,0,0
2015-07-20,223327.24300000002,0.0,81.69,91.59,86.80791666666664,1,0,7,2,0,0
2015-07-21,209674.18100000007,0.0,76.47,87.33,82.19083333333334,1,0,7,2,0,0
2015-07-22,180446.842,0.0,70.1,82.18,76.11166666666666,0,0,7,2,0,0
2015-07-23,174263.21699999995,0.0,69.42,81.95,75.9525,0,0,7,2,0,0
2015-07-24,173730.96199999997,0.0,70.51,82.86,76.87083333333332,0,0,7,2,0,0
2015-07-25,161833.15099999998,0.0,70.04,81.81,76.49833333333332,0,0,7,2,0,0
2015-07-26,167450.50800000003,0.0327,73.71,85.56,79.13166666666667,0,0,7,2,0,0
2015-07-27,194233.561,0.0,74.2,83.01,78.04166666666667,0,0,7,2,0,0
2015-07-28,206314.71099999998,0.0,74.35,89.72,81.66333333333334,1,0,7,2,0,0
2015-07-29,216252.15399999998,0.0,77.28,93.35,84.6,1,0,7,2,0,0
2015-07-30,210255.169,0.38040000000000007,77.23,83.42,79.54666666666667,0,0,7,2,0,0
2015-07-31,194461.025,0.0,73.79,88.29,80.80833333333332,1,0,7,2,0,0
2015-08-01,175363.233,0.0,74.89,87.48,81.12333333333333,1,0,8,2,0,0
2015-08-02,170034.132,0.0,71.56,84.47,78.745,0,0,8,2,0,0
2015-08-03,200187.031,0.0,74.13,88.27,81.56875000000002,1,0,8,2,0,0
2015-08-04,199624.60100000005,0.2047,70.89,88.7,80.66083333333334,1,0,8,2,0,0
2015-08-05,189902.014,0.0,71.57,85.2,78.32291666666667,0,0,8,2,0,0
2015-08-06,176835.02500000005,0.0,68.53,80.73,75.01125000000003,0,0,8,2,0,0
2015-08-07,174048.525,0.0,69.35,82.09,75.67041666666667,0,0,8,2,0,0
2015-08-08,153945.765,0.0,68.07,81.35,74.41958333333334,0,0,8,2,0,0
2015-08-09,152045.52400000003,0.0024,68.32,82.46,74.86875,0,0,8,2,0,0
2015-08-10,174919.75,0.0,69.32,80.75,74.62999999999998,0,0,8,2,0,0
2015-08-11,178302.101,0.6547000000000001,70.43,79.44,74.6425,0,0,8,2,0,0
2015-08-12,176035.331,0.0076,68.9,83.86,76.35333333333331,0,0,8,2,0,0
2015-08-13,170793.40000000002,0.0,66.61,82.27,75.05208333333333,0,0,8,2,0,0
2015-08-14,173677.69100000002,0.0,67.7,86.2,77.09499999999998,0,0,8,2,0,0
2015-08-15,170375.19300000003,0.0,72.21,90.86,80.79125,1,0,8,2,0,0
2015-08-16,177184.52300000002,0.006999999999999999,74.59,90.54,81.90333333333334,1,0,8,2,0,0
2015-08-17,207892.08100000003,0.0121,76.22,92.75,83.69958333333334,1,0,8,2,0,0
2015-08-18,206978.407,0.0611,75.19,88.52,81.28000000000002,1,0,8,2,0,0
2015-08-19,205309.47699999998,0.0025,74.59,84.93,79.14458333333333,0,0,8,2,0,0
2015-08-20,204015.72400000002,0.0022,75.85,83.62,79.12375000000002,0,0,8,2,0,0
2015-08-21,189264.267,0.2547,74.12,85.47,78.51666666666667,0,0,8,2,0,0
2015-08-22,158248.80199999997,0.0,67.33,82.99,75.45375,0,0,8,2,0,0
2015-08-23,159736.37400000004,0.0057,67.61,82.06,74.84666666666666,0,0,8,2,0,0
2015-08-24,188285.30200000003,0.011300000000000001,70.39,84.84,77.45375,0,0,8,2,0,0
2015-08-25,196220.11700000003,0.0,74.68,87.14,79.46166666666666,0,0,8,2,0,0
2015-08-26,174506.64200000002,0.024,66.64,82.22,74.77416666666669,0,0,8,2,0,0
2015-08-27,165873.8,0.0,64.85,79.74,72.78083333333332,0,0,8,2,0,0
2015-08-28,161769.092,0.0,62.9,79.57,72.01416666666665,0,0,8,2,0,0
2015-08-29,153330.96800000002,0.0,65.2,83.79,74.69166666666666,0,0,8,2,0,0
2015-08-30,164088.008,0.0645,69.59,87.36,78.41083333333334,0,0,8,2,0,0
2015-08-31,200115.69000000003,0.0,74.46,88.7,81.57083333333334,1,0,8,2,0,0
2015-09-01,200512.54299999998,0.0,74.05,86.2,80.01166666666666,1,0,9,3,0,0
2015-09-02,200224.199,0.0,72.19,87.68,79.08666666666666,0,0,9,3,0,0
2015-09-03,203684.06000000003,0.0070999999999999995,73.19,90.48,81.23291666666667,1,0,9,3,0,0
2015-09-04,193281.665,0.0021,73.1,80.83,77.70541666666666,0,0,9,3,0,0
2015-09-05,153006.69999999998,0.0,67.63,79.71,72.59458333333335,0,0,9,3,0,0
2015-09-06,146501.51700000002,0.2168,63.88,83.3,73.12041666666667,0,0,9,3,0,0
2015-09-07,166113.74199999997,0.0507,66.97,87.87,77.91250000000001,0,0,9,3,0,0
2015-09-08,206988.67000000004,0.0,73.41,92.72,82.43916666666667,1,0,9,3,0,0
2015-09-09,209603.147,0.004399999999999999,74.34,88.64,80.35125000000001,1,0,9,3,0,0
2015-09-10,190425.64200000005,0.5300999999999999,70.32,78.36,73.80916666666667,0,0,9,3,0,0
2015-09-11,171392.53399999996,0.0,66.05,79.48,72.21541666666668,0,0,9,3,0,0
2015-09-12,156165.066,0.0291,66.93,77.64,72.21791666666665,0,0,9,3,0,0
2015-09-13,145703.935,0.052000000000000005,62.0,77.39,70.27916666666667,0,0,9,3,0,0
2015-09-14,144710.24000000002,0.0,57.46,74.87,66.30416666666666,0,0,9,3,0,0
2015-09-15,153759.163,0.0,59.88,82.66,71.02291666666666,0,0,9,3,0,0
2015-09-16,167863.243,0.0,63.48,84.92,73.85541666666668,0,0,9,3,0,0
2015-09-17,174282.1,0.0,63.4,85.69,74.94125000000001,0,0,9,3,0,0
2015-09-18,173270.57900000003,0.0,65.79,84.11,74.21916666666665,0,0,9,3,0,0
2015-09-19,159359.126,0.0,65.86,80.57,73.27791666666667,0,0,9,3,0,0
2015-09-20,145426.574,0.0,64.81,77.26,71.57,0,0,9,3,0,0
2015-09-21,144491.742,0.0,57.14,71.03,64.82458333333332,0,0,9,3,0,0
2015-09-22,141986.842,0.0,60.43,70.63,65.74333333333333,0,0,9,3,0,0
2015-09-23,141913.126,0.0,57.95,77.38,66.92833333333334,0,0,9,3,0,0
2015-09-24,149259.959,0.0,58.9,79.2,68.84166666666665,0,0,9,3,0,0
2015-09-25,147057.106,0.0,62.84,72.37,67.37249999999999,0,0,9,3,0,0
2015-09-26,126699.12600000002,0.0,60.56,69.74,64.78083333333332,0,0,9,3,0,0
2015-09-27,121109.12599999999,0.0,56.0,69.87,63.10500000000002,0,0,9,3,0,0
2015-09-28,150678.45900000003,0.0,62.94,76.47,69.43,0,0,9,3,0,0
2015-09-29,168147.177,0.0209,69.5,80.02,73.70083333333332,0,0,9,3,0,0
2015-09-30,165548.75299999997,1.0641,60.74,75.89,70.50541666666668,0,0,9,3,0,0
2015-10-01,134657.24400000004,0.0523,53.99,63.25,58.14833333333333,0,0,10,3,0,0
2015-10-02,129676.925,0.6116999999999999,48.65,56.82,51.88166666666667,0,0,10,3,1,0
2015-10-03,119131.609,0.0567,49.09,53.8,50.89249999999999,0,0,10,3,1,0
2015-10-04,115614.07799999998,0.0,52.6,61.3,55.817083333333336,0,0,10,3,0,0
2015-10-05,129355.80000000002,0.0,49.97,63.91,56.64333333333332,0,0,10,3,0,0
2015-10-06,131794.5,0.0,50.13,71.3,60.66125,0,0,10,3,0,0
2015-10-07,134299.85000000003,0.0,56.09,71.24,62.850833333333334,0,0,10,3,0,0
2015-10-08,134462.067,0.0,56.13,69.03,62.022916666666674,0,0,10,3,0,0
2015-10-09,140528.917,0.4428,59.16,75.65,65.97125000000001,0,0,10,3,0,0
2015-10-10,117898.75,0.0,49.97,63.41,57.21458333333336,0,0,10,3,0,0
2015-10-11,114407.94,0.0,48.53,68.25,58.137499999999996,0,0,10,3,0,0
2015-10-12,130573.59900000002,0.22139999999999999,52.43,74.98,62.39166666666666,0,0,10,3,0,0
2015-10-13,138068.558,0.025700000000000004,58.21,71.39,64.96208333333335,0,0,10,3,0,0
2015-10-14,134347.074,0.0,55.96,67.18,61.52625,0,0,10,3,0,0
2015-10-15,130771.133,0.0,49.66,63.72,56.7275,0,0,10,3,0,0
2015-10-16,129571.901,0.0,51.83,62.69,57.00666666666668,0,0,10,3,0,0
2015-10-17,116469.45000000001,0.0,42.41,53.48,49.323333333333345,0,0,10,3,1,0
2015-10-18,116226.36500000002,0.0,36.22,48.42,42.106249999999996,0,0,10,3,1,0
2015-10-19,132902.035,0.0,33.45,51.92,43.08958333333333,0,0,10,3,1,0
2015-10-20,132505.025,0.0,46.63,69.59,57.05083333333332,0,0,10,3,0,0
2015-10-21,133850.09999999998,0.0277,52.96,74.33,62.61999999999998,0,0,10,3,0,0
2015-10-22,135054.68000000002,0.0,54.11,73.91,64.11625,0,0,10,3,0,0
2015-10-23,130545.81800000001,0.0,46.34,64.57,55.279583333333335,0,0,10,3,0,0
2015-10-24,118075.80600000001,0.0,39.88,55.26,48.48000000000001,0,0,10,3,0,0
2015-10-25,116289.39,0.0472,51.45,65.47,58.48,0,0,10,3,0,0
2015-10-26,130339.17399999997,0.0,45.39,58.09,51.19541666666668,0,0,10,3,0,0
2015-10-27,131660.376,0.0,43.82,59.04,50.940416666666664,0,0,10,3,0,0
2015-10-28,135508.883,0.337,50.85,67.18,58.76499999999999,0,0,10,3,0,0
2015-10-29,136331.918,0.10010000000000001,57.16,70.55,64.84166666666667,0,0,10,3,0,0
2015-10-30,129603.29999999999,0.0,47.86,58.94,52.997083333333336,0,0,10,3,0,0
2015-10-31,117157.18299999999,0.0,39.14,54.39,47.742916666666666,0,0,10,3,0,0
2015-11-01,116232.183,0.0027,50.62,63.91,57.322916666666664,0,0,11,3,0,0
2015-11-02,130682.824,0.0,52.26,63.91,57.32708333333334,0,0,11,3,0,0
2015-11-03,131775.337,0.0,47.91,71.46,59.00708333333333,0,0,11,3,0,0
2015-11-04,133236.77,0.0,51.75,68.49,59.643333333333324,0,0,11,3,0,0
2015-11-05,136171.86399999997,0.0185,54.79,68.97,62.42208333333334,0,0,11,3,0,0
2015-11-06,141067.825,0.0,63.78,71.47,67.60624999999999,0,0,11,3,0,1
2015-11-07,121212.29999999997,0.0,52.37,67.79,60.93125,0,0,11,3,0,0
2015-11-08,115068.77400000002,0.0,45.78,57.4,50.901666666666664,0,0,11,3,0,0
2015-11-09,130609.84900000002,0.0,42.11,59.13,51.121249999999996,0,0,11,3,0,0
2015-11-10,133599.97499999998,0.0477,51.92,57.82,54.62708333333334,0,0,11,3,0,0
2015-11-11,131013.999,0.0176,49.71,57.06,52.57500000000001,0,0,11,3,0,0
2015-11-12,133532.209,0.045200000000000004,51.47,58.96,55.455000000000005,0,0,11,3,0,0
2015-11-13,130348.743,0.0,46.78,57.4,52.981666666666655,0,0,11,3,0,0
2015-11-14,119325.825,0.0,40.27,48.11,44.92208333333334,0,0,11,3,0,0
2015-11-15,117131.19900000001,0.0,37.62,58.15,47.928333333333335,0,0,11,3,0,0
2015-11-16,131284.551,0.0,47.12,66.55,56.329583333333325,0,0,11,3,0,0
2015-11-17,132266.29700000002,0.0,40.69,50.77,45.42583333333334,0,0,11,3,0,0
2015-11-18,133224.15899999999,0.0,43.09,57.59,51.80166666666667,0,0,11,3,0,0
2015-11-19,135450.599,0.1607,56.74,62.76,60.05708333333334,0,0,11,3,0,1
2015-11-20,131645.15000000002,0.0,44.17,61.94,54.17875000000001,0,0,11,3,0,0
2015-11-21,119678.14200000002,0.0,40.14,50.78,46.076249999999995,0,0,11,3,0,0
2015-11-22,118401.18399999998,0.0060999999999999995,42.75,53.51,49.60708333333334,0,0,11,3,0,0
2015-11-23,135286.22600000002,0.0,33.55,42.65,38.09166666666667,0,0,11,3,0,0
2015-11-24,136519.94000000003,0.0,30.83,45.84,38.55541666666667,0,0,11,3,0,0
2015-11-25,133571.734,0.0,34.64,48.65,41.36333333333333,0,0,11,3,0,0
2015-11-26,116969.91700000002,0.0,38.49,58.5,48.36833333333332,0,0,11,3,0,0
2015-11-27,122497.449,0.0,46.97,62.9,54.40291666666668,0,0,11,3,0,1
2015-11-28,117578.30999999997,0.0587,44.13,61.42,52.98333333333335,0,0,11,3,0,0
2015-11-29,118219.47399999999,0.0045,37.49,48.09,41.59041666666667,0,0,11,3,0,0
2015-11-30,135868.09900000002,0.0,33.45,44.93,39.77708333333333,0,0,11,3,0,0
2015-12-01,136388.301,0.1459,43.73,50.78,46.956666666666656,0,0,12,0,0,0
2015-12-02,135892.734,0.1061,45.81,55.18,50.00541666666667,0,0,12,0,0,0
2015-12-03,134297.593,0.0,43.98,53.72,47.88999999999999,0,0,12,0,0,0
2015-12-04,134718.058,0.0,40.66,50.86,45.182916666666664,0,0,12,0,0,0
2015-12-05,122957.541,0.0,37.49,51.0,43.53166666666667,0,0,12,0,0,0
2015-12-06,121433.14,0.0,35.32,52.54,43.805416666666666,0,0,12,0,0,0
2015-12-07,135478.634,0.0,38.35,54.27,45.71416666666667,0,0,12,0,0,0
2015-12-08,136544.23400000005,0.0,39.74,47.88,43.13291666666666,0,0,12,0,0,0
2015-12-09,135820.60099999997,0.0,36.95,53.09,45.731666666666676,0,0,12,0,0,0
2015-12-10,134578.28399999999,0.0221,50.18,59.31,53.235833333333325,0,0,12,0,0,0
2015-12-11,133723.86599999998,0.0,46.1,59.97,53.23958333333332,0,0,12,0,0,0
2015-12-12,121728.21699999999,0.0,49.32,64.33,56.338750000000005,0,0,12,0,0,1
2015-12-13,119302.27300000002,0.0,53.84,65.0,57.55583333333333,0,0,12,0,0,1
2015-12-14,135119.52599999998,0.09190000000000001,52.38,61.89,56.63833333333333,0,0,12,0,0,1
2015-12-15,134031.75900000002,0.0,51.31,64.91,58.66416666666667,0,0,12,0,0,1
2015-12-16,134073.434,0.0,44.94,51.68,48.47666666666666,0,0,12,0,0,0
2015-12-17,136945.483,0.4888,49.05,57.11,54.07541666666666,0,0,12,0,0,1
2015-12-18,135093.715,0.0,49.6,54.75,50.73666666666667,0,0,12,0,0,0
2015-12-19,127183.317,0.0,35.89,49.6,42.13083333333334,0,0,12,0,0,0
2015-12-20,124122.54299999999,0.0,34.55,42.69,38.17250000000001,0,0,12,0,0,0
2015-12-21,136937.00900000002,0.0,37.54,53.02,46.355,0,0,12,0,0,0
2015-12-22,135781.892,0.0525,52.69,59.06,55.55833333333334,0,0,12,0,0,1
2015-12-23,134556.359,0.35069999999999996,50.14,62.7,54.260416666666664,0,0,12,0,0,1
2015-12-24,130979.54899999998,0.0058,60.29,68.82,64.735,0,0,12,0,0,1
2015-12-25,115739.661,0.0308,54.78,62.39,58.51791666666666,0,0,12,0,0,1
2015-12-26,116897.73499999999,0.0,49.14,57.08,50.865416666666675,0,0,12,0,0,0
2015-12-27,117293.909,0.2545,46.7,59.59,53.16499999999999,0,0,12,0,0,1
2015-12-28,132258.632,1.1423999999999999,56.36,56.36,56.359999999999985,0,0,12,0,0,1
2015-12-29,135912.185,0.8091999999999998,40.03,56.36,51.706250000000004,0,0,12,0,0,1
2015-12-30,134806.58299999998,0.113,38.91,47.24,42.57583333333333,0,0,12,0,0,0
2015-12-31,130695.15699999998,0.0,44.32,46.2,44.48625000000002,0,0,12,0,0,0
2016-01-01,120831.42700000003,0.0,37.79,44.32,42.415416666666665,0,0,1,0,0,0
2016-01-02,124098.399,0.0,31.98,39.79,35.43500000000001,0,0,1,0,0,0
2016-01-03,123092.79100000001,0.0,33.06,44.25,37.67125,0,0,1,0,0,0
2016-01-04,144054.21,0.0,14.37,34.8,26.940416666666668,0,0,1,0,1,0
2016-01-05,152742.58499999996,0.0,11.18,29.19,19.623749999999998,0,1,1,0,1,0
2016-01-06,147219.325,0.0,22.09,40.52,30.736666666666668,0,0,1,0,0,0
2016-01-07,142358.81999999998,0.0,27.76,45.0,36.52124999999999,0,0,1,0,0,0
2016-01-08,139667.839,0.0,31.56,43.03,38.55583333333333,0,0,1,0,0,0
2016-01-09,126320.274,0.0,39.71,47.31,43.66375,0,0,1,0,0,0
2016-01-10,123508.12500000001,0.8470000000000001,39.07,57.99,50.66333333333333,0,0,1,0,0,1
2016-01-11,142108.792,0.0,26.46,39.74,32.11541666666667,0,0,1,0,0,0
2016-01-12,144516.417,0.045099999999999994,24.71,43.08,33.07666666666666,0,0,1,0,0,0
2016-01-13,148747.441,0.0,21.31,29.83,25.512916666666666,0,1,1,0,0,0
2016-01-14,147438.217,0.0085,22.82,36.86,30.27541666666666,0,0,1,0,0,0
2016-01-15,139823.43300000002,0.013600000000000001,33.02,48.28,40.841249999999995,0,0,1,0,0,0
2016-01-16,124692.051,0.30679999999999996,40.51,50.3,44.469166666666666,0,0,1,0,0,1
2016-01-17,126162.535,0.037200000000000004,29.31,40.5,34.15708333333333,0,0,1,0,0,0
2016-01-18,142616.293,0.0,18.46,30.54,25.138749999999998,0,1,1,0,1,0
2016-01-19,154046.33300000004,0.0,16.36,28.26,22.47,0,1,1,0,1,0
2016-01-20,148111.592,0.0,26.13,37.17,31.13208333333333,0,0,1,0,0,0
2016-01-21,146622.56600000002,0.0,25.91,36.17,30.167916666666667,0,0,1,0,0,0
2016-01-22,149331.44,0.063,20.68,29.33,25.684583333333332,0,1,1,0,0,0
2016-01-23,137656.89900000003,0.8906000000000002,24.16,28.63,26.11458333333333,0,0,1,0,0,0
2016-01-24,133253.641,0.012,19.73,33.37,26.38874999999999,0,0,1,0,0,0
2016-01-25,145387.79199999996,0.0,22.02,35.89,29.801666666666662,0,0,1,0,0,0
2016-01-26,142489.64399999997,0.0,31.9,45.16,39.36,0,0,1,0,0,0
2016-01-27,140843.381,0.0144,33.57,44.92,39.90833333333334,0,0,1,0,0,0
2016-01-28,144025.827,0.0,27.7,41.81,35.089999999999996,0,0,1,0,0,0
2016-01-29,141441.135,0.009999999999999998,29.56,40.58,35.82333333333333,0,0,1,0,0,0
2016-01-30,130767.08299999998,0.0,27.05,38.11,33.38458333333333,0,0,1,0,0,0
2016-01-31,124922.28,0.0,33.13,51.85,42.55458333333333,0,0,1,0,0,0
2016-02-01,136122.5,0.0955,44.13,58.46,49.09791666666666,0,0,2,0,0,1
2016-02-02,136062.59,0.0,35.38,49.14,42.649166666666666,0,0,2,0,0,0
2016-02-03,137989.001,0.41719999999999996,40.0,56.45,49.820833333333326,0,0,2,0,0,1
2016-02-04,135428.33500000002,0.032600000000000004,44.02,56.18,51.435,0,0,2,0,0,1
2016-02-05,141288.25000000003,0.3014,31.59,42.97,35.410000000000004,0,0,2,0,0,0
2016-02-06,128804.89900000002,0.0,28.95,39.9,34.71833333333333,0,0,2,0,0,0
2016-02-07,124676.79000000001,0.0,30.54,45.27,38.200833333333335,0,0,2,0,0,0
2016-02-08,142260.18999999997,0.0144,28.23,38.77,33.364583333333336,0,0,2,0,0,0
2016-02-09,144250.31600000002,0.008,26.87,34.54,30.63791666666667,0,0,2,0,0,0
2016-02-10,143825.41,0.0,30.56,38.82,34.123333333333335,0,0,2,0,0,0
2016-02-11,150501.929,0.009000000000000001,18.49,29.89,23.95416666666667,0,1,2,0,1,0
2016-02-12,152833.76499999998,0.0,15.2,26.61,20.979583333333334,0,1,2,0,1,0
2016-02-13,145459.86500000002,0.0,5.99,22.59,16.554166666666667,0,1,2,0,1,0
2016-02-14,149653.418,0.0,0.33,15.62,9.014999999999999,0,1,2,0,1,0
2016-02-15,151456.402,0.1817,12.43,35.5,22.56916666666667,0,1,2,0,1,0
2016-02-16,144192.059,0.22970000000000002,36.42,53.85,46.199166666666656,0,0,2,0,0,1
2016-02-17,142346.92600000004,0.0,34.5,39.87,37.30375,0,0,2,0,0,0
2016-02-18,144139.82599999997,0.0,26.92,34.89,31.015833333333337,0,0,2,0,0,0
2016-02-19,144314.381,0.0,21.82,37.58,30.49291666666667,0,0,2,0,0,0
2016-02-20,125565.5,0.0094,37.74,58.67,48.516250000000014,0,0,2,0,0,1
2016-02-21,121622.75899999998,0.1326,40.72,53.79,49.20249999999999,0,0,2,0,0,1
2016-02-22,135707.541,0.0,36.89,50.41,43.317499999999995,0,0,2,0,0,0
2016-02-23,141481.43399999995,0.13999999999999999,35.17,39.68,36.893750000000004,0,0,2,0,0,0
2016-02-24,141310.92500000002,0.30169999999999997,35.5,57.62,44.4075,0,0,2,0,0,0
2016-02-25,137026.06199999998,0.0505,38.33,58.52,48.6,0,0,2,0,0,1
2016-02-26,140283.651,0.0,28.41,37.64,33.90541666666666,0,0,2,0,0,0
2016-02-27,129688.78800000002,0.0,26.52,40.33,33.17916666666667,0,0,2,0,0,0
2016-02-28,121992.33099999998,0.0,34.91,58.8,46.18208333333333,0,0,2,0,0,0
2016-02-29,134186.901,0.07229999999999999,44.22,58.39,49.775000000000006,0,0,2,0,0,0
2016-03-01,134278.301,0.0,38.82,49.41,44.327916666666674,0,0,3,1,0,0
2016-03-02,134875.63599999997,0.2896,30.28,51.85,42.82125,0,0,3,1,0,0
2016-03-03,141401.227,0.0,25.88,35.99,31.145833333333332,0,0,3,1,1,0
2016-03-04,142277.63199999998,0.0341,29.87,38.14,33.16166666666666,0,0,3,1,0,0
2016-03-05,128824.66400000002,0.0,28.41,39.51,33.86375,0,0,3,1,0,0
2016-03-06,124146.75099999999,0.0,30.98,44.01,37.24166666666667,0,0,3,1,0,0
2016-03-07,135202.49899999998,0.0,35.0,57.98,46.165833333333325,0,0,3,1,0,0
2016-03-08,131940.22600000002,0.0,43.91,62.7,52.225,0,0,3,1,0,1
2016-03-09,131668.567,0.0,43.01,72.67,58.1625,0,0,3,1,0,1
2016-03-10,134408.80800000002,0.0,59.79,75.96,67.87833333333334,0,0,3,1,0,1
2016-03-11,130489.45899999997,0.06409999999999999,48.53,66.43,58.051666666666684,0,0,3,1,0,1
2016-03-12,116639.88399999999,0.0,39.83,56.83,49.42916666666667,0,0,3,1,0,0
2016-03-13,114461.30900000001,0.026099999999999998,48.83,60.8,54.74208333333334,0,0,3,1,0,1
2016-03-14,132621.758,0.3552,40.5,51.69,45.12874999999999,0,0,3,1,0,0
2016-03-15,132369.752,0.0,43.17,54.87,48.91708333333333,0,0,3,1,0,0
2016-03-16,130295.78199999998,0.0031,45.71,62.49,52.904583333333335,0,0,3,1,0,0
2016-03-17,130133.30700000003,0.0060999999999999995,45.25,61.78,51.865,0,0,3,1,0,0
2016-03-18,129680.93499999997,0.0047,44.87,56.33,50.355833333333344,0,0,3,1,0,0
2016-03-19,120239.45000000001,0.0,35.41,46.12,41.67,0,0,3,1,0,0
2016-03-20,121229.268,0.0892,33.09,40.87,36.59333333333333,0,0,3,1,0,0
2016-03-21,134896.978,0.1009,32.2,48.15,39.232916666666675,0,0,3,1,0,0
2016-03-22,133722.74200000003,0.0,34.16,54.43,43.76124999999999,0,0,3,1,0,0
2016-03-23,131228.869,0.0,45.24,68.08,55.88583333333332,0,0,3,1,0,1
2016-03-24,129922.11599999998,0.0,43.75,53.49,48.427916666666654,0,0,3,1,0,0
2016-03-25,127675.77999999998,0.0,46.16,70.24,57.380833333333335,0,0,3,1,0,1
2016-03-26,116223.983,0.0,37.72,52.18,44.715,0,0,3,1,0,0
2016-03-27,113231.126,0.0,42.34,52.57,45.701666666666675,0,0,3,1,0,0
2016-03-28,130658.091,0.08220000000000001,41.99,59.0,48.02333333333333,0,0,3,1,0,0
2016-03-29,130260.32699999999,0.0,41.51,52.28,46.89875,0,0,3,1,0,0
2016-03-30,131025.86799999999,0.0,35.35,52.89,44.55125,0,0,3,1,0,0
2016-03-31,130902.98800000001,0.0034,46.86,68.74,57.829583333333325,0,0,3,1,0,0
2016-04-01,134440.858,0.0187,60.5,74.3,64.97999999999999,0,0,4,1,0,1
2016-04-02,118110.999,0.17280000000000004,48.64,61.75,53.43791666666667,0,0,4,1,0,0
2016-04-03,117634.85000000002,0.12480000000000001,34.83,49.04,39.24791666666667,0,0,4,1,0,0
2016-04-04,136267.858,0.6506,31.37,46.0,39.305416666666666,0,0,4,1,1,0
2016-04-05,138391.68700000003,0.0,26.08,40.99,33.04583333333333,0,0,4,1,1,0
2016-04-06,136929.883,0.0,30.06,46.19,38.83083333333334,0,0,4,1,1,0
2016-04-07,132820.826,0.0418,45.22,56.95,52.46750000000001,0,0,4,1,0,0
2016-04-08,130870.57299999997,0.0,41.24,51.17,45.875,0,0,4,1,0,0
2016-04-09,122266.92400000001,0.0627,36.52,42.94,39.8525,0,0,4,1,1,0
2016-04-10,119501.47499999998,0.0,32.01,48.73,40.10541666666666,0,0,4,1,1,0
2016-04-11,131770.638,0.1235,42.0,60.34,50.97375,0,0,4,1,0,0
2016-04-12,130876.302,0.2423,45.64,57.29,52.516250000000014,0,0,4,1,0,0
2016-04-13,129475.86799999999,0.0,38.83,54.53,46.78333333333333,0,0,4,1,0,0
2016-04-14,129174.118,0.0,41.89,58.91,49.16833333333333,0,0,4,1,0,0
